num_warehouses,num_customers,capacity_distribution,param,mean_reward,std_reward,all_rewards
4,100,uniform,1.04,-4194.28,170.53,"[np.float64(-4210.3531215620615), np.float64(-4215.55194873335), np.float64(-4178.781920751713), np.float64(-4013.8253341068416), np.float64(-4379.334589604498), np.float64(-3983.3775593730884), np.float64(-4196.556386791429), np.float64(-4166.460992155525), np.float64(-4093.6350401079017), np.float64(-4288.999953311196), np.float64(-4202.8064660420305), np.float64(-3956.5150261885133), np.float64(-4103.738747018355), np.float64(-4150.618179601175), np.float64(-4065.5325378490397), np.float64(-3846.6813285124217), np.float64(-4197.589238320429), np.float64(-4197.041013507848), np.float64(-4263.040108434125), np.float64(-4149.6643972009), np.float64(-3977.44389600641), np.float64(-4322.843496324247), np.float64(-4127.610812022354), np.float64(-4399.613956522182), np.float64(-3926.903662204097), np.float64(-4531.677655272361), np.float64(-4299.76541563528), np.float64(-3872.0103280106728), np.float64(-4419.315993459959), np.float64(-4158.254719970187), np.float64(-4092.4544803465888), np.float64(-4081.143895446775), np.float64(-4230.301710628266), np.float64(-4325.2781662340485), np.float64(-4168.70593408304), np.float64(-4626.080894879022), np.float64(-4157.659652842277), np.float64(-4228.455883763059), np.float64(-4219.454042382703), np.float64(-4421.761484749086), np.float64(-4132.541931156478), np.float64(-4148.465627470321), np.float64(-4068.542974223987), np.float64(-4497.046519050249), np.float64(-4493.551620372769), np.float64(-3964.3703760931753), np.float64(-4206.8133124242), np.float64(-4477.8639048267705), np.float64(-4032.6750767351173), np.float64(-4245.04041984229)]"
4,100,uniform,1.06,-4187.0,163.74,"[np.float64(-4210.3531215620615), np.float64(-4215.55194873335), np.float64(-4159.874011936108), np.float64(-4057.041018583734), np.float64(-4396.010551147245), np.float64(-3983.3775593730884), np.float64(-4239.828180414789), np.float64(-4134.77951179275), np.float64(-4151.543581921813), np.float64(-4251.519827926184), np.float64(-4161.994171476199), np.float64(-3899.7382546084204), np.float64(-4117.816694733671), np.float64(-4150.618179601175), np.float64(-4043.220600448566), np.float64(-3892.5524045525312), np.float64(-4153.901851141409), np.float64(-4082.974101158762), np.float64(-4263.040108434125), np.float64(-4194.700820859335), np.float64(-3998.5645457610913), np.float64(-4231.703964233516), np.float64(-4127.610812022354), np.float64(-4301.418293223032), np.float64(-3947.8926209006145), np.float64(-4614.863072546691), np.float64(-4326.391165568857), np.float64(-3872.0103280106728), np.float64(-4247.871496277466), np.float64(-4184.83256494757), np.float64(-4099.756745451999), np.float64(-4161.025206119077), np.float64(-4230.301710628266), np.float64(-4325.2781662340485), np.float64(-4156.728790719532), np.float64(-4626.080894879022), np.float64(-4171.570749520859), np.float64(-4183.041590208054), np.float64(-4268.343111541396), np.float64(-4463.619875292227), np.float64(-4068.7642168866705), np.float64(-4147.570672129177), np.float64(-4089.467148502775), np.float64(-4464.537804953043), np.float64(-4295.569680620369), np.float64(-3964.3703760931753), np.float64(-4272.031133840508), np.float64(-4477.8639048267705), np.float64(-4018.351137702563), np.float64(-4251.882339364296)]"
4,100,uniform,1.08,-4198.52,155.0,"[np.float64(-4210.3531215620615), np.float64(-4126.64707344097), np.float64(-4291.831660047862), np.float64(-4057.041018583734), np.float64(-4396.010551147245), np.float64(-4001.4855167837595), np.float64(-4310.117173780095), np.float64(-4123.110081216091), np.float64(-4170.6839186571), np.float64(-4251.519827926184), np.float64(-4167.487071529693), np.float64(-4017.530420329809), np.float64(-4076.4875505767664), np.float64(-4150.618179601175), np.float64(-4043.220600448566), np.float64(-3881.2810929047805), np.float64(-4180.099944326941), np.float64(-4151.491508258108), np.float64(-4263.040108434125), np.float64(-4166.814291013192), np.float64(-4071.3019894646627), np.float64(-4231.703964233516), np.float64(-4238.639530343524), np.float64(-4301.418293223032), np.float64(-3960.3353845547917), np.float64(-4587.119338415336), np.float64(-4330.200026562579), np.float64(-3872.0103280106728), np.float64(-4247.186641155578), np.float64(-4184.83256494757), np.float64(-4099.756745451999), np.float64(-4161.025206119077), np.float64(-4220.371698932283), np.float64(-4363.715619258762), np.float64(-4156.728790719532), np.float64(-4621.537460442292), np.float64(-4171.570749520859), np.float64(-4216.764094523145), np.float64(-4181.367163927064), np.float64(-4463.619875292227), np.float64(-4058.9871322475597), np.float64(-4147.570672129177), np.float64(-4133.079378776941), np.float64(-4470.844336549138), np.float64(-4439.77866851075), np.float64(-4096.0681268199205), np.float64(-4247.229581168692), np.float64(-4345.96030902289), np.float64(-4016.6017619489917), np.float64(-4251.882339364296)]"
4,100,uniform,1.1,-4196.84,161.96,"[np.float64(-4210.3531215620615), np.float64(-3956.5286814039728), np.float64(-4291.831660047862), np.float64(-4112.008264682928), np.float64(-4396.010551147245), np.float64(-4001.4855167837595), np.float64(-4280.582117093834), np.float64(-4123.110081216091), np.float64(-4017.6305556217612), np.float64(-4251.519827926184), np.float64(-4167.487071529693), np.float64(-4017.530420329809), np.float64(-4073.9521340501137), np.float64(-4147.302091210265), np.float64(-4081.5628365985785), np.float64(-3881.2810929047805), np.float64(-4160.47983627618), np.float64(-4151.491508258108), np.float64(-4263.040108434125), np.float64(-4158.764859649311), np.float64(-4071.3019894646627), np.float64(-4231.703964233516), np.float64(-4231.313576795861), np.float64(-4292.397742976574), np.float64(-3960.3353845547917), np.float64(-4587.797694752027), np.float64(-4368.9422260365445), np.float64(-3840.725231109203), np.float64(-4255.2200410202095), np.float64(-4184.83256494757), np.float64(-4099.756745451999), np.float64(-4178.849536284741), np.float64(-4220.371698932283), np.float64(-4363.715619258762), np.float64(-4156.728790719532), np.float64(-4601.227789717329), np.float64(-4236.632579280447), np.float64(-4216.764094523145), np.float64(-4181.367163927064), np.float64(-4463.619875292227), np.float64(-4127.598108789076), np.float64(-4116.171631093716), np.float64(-4143.073519346996), np.float64(-4520.827596902255), np.float64(-4439.77866851075), np.float64(-4096.0681268199205), np.float64(-4244.421581230829), np.float64(-4398.132083449409), np.float64(-4016.6017619489917), np.float64(-4251.882339364296)]"
4,100,uneven,1.0,-4865.25,245.26,"[np.float64(-4855.8552861784665), np.float64(-5252.99634477293), np.float64(-4515.684028866828), np.float64(-5015.637792655468), np.float64(-5159.17582749908), np.float64(-4912.856223949038), np.float64(-4667.268564406556), np.float64(-4850.835345957646), np.float64(-5277.304021962466), np.float64(-4881.576470465574), np.float64(-5071.056009168506), np.float64(-4865.674114489203), np.float64(-5083.940954495264), np.float64(-4759.9555569720105), np.float64(-4568.856078082127), np.float64(-4826.486756228072), np.float64(-4917.231927785426), np.float64(-4831.142137520896), np.float64(-4619.294374166182), np.float64(-4566.972275974714), np.float64(-4864.598401593571), np.float64(-4933.803509216894), np.float64(-4908.15142489861), np.float64(-4887.870155967446), np.float64(-4800.595734519728), np.float64(-4510.715361656882), np.float64(-4766.505757755084), np.float64(-4630.162628862121), np.float64(-5158.255569744541), np.float64(-4917.684622291274), np.float64(-4724.087438977616), np.float64(-4997.1090487556785), np.float64(-4589.631881010254), np.float64(-4846.954762496416), np.float64(-5054.200035785047), np.float64(-5180.91566914598), np.float64(-4949.322571333997), np.float64(-4911.543491260222), np.float64(-4745.892021343028), np.float64(-5138.052466913858), np.float64(-4034.8305785261823), np.float64(-4620.78235695075), np.float64(-4691.705139872111), np.float64(-4818.5489900598795), np.float64(-5454.257946914458), np.float64(-5302.184649475013), np.float64(-4978.243433208899), np.float64(-4686.8292482721035), np.float64(-4647.599284789364), np.float64(-5011.557865593063)]"
4,100,uneven,1.02,-4847.2,249.72,"[np.float64(-4753.455101212432), np.float64(-5231.925691456552), np.float64(-4602.336984293549), np.float64(-5015.637792655468), np.float64(-5142.090250255967), np.float64(-4932.334644234458), np.float64(-4645.493287910384), np.float64(-4850.835345957646), np.float64(-5273.608172255957), np.float64(-4881.576470465574), np.float64(-5110.135620589415), np.float64(-4865.674114489203), np.float64(-5093.957602197154), np.float64(-4745.221759912371), np.float64(-4568.856078082127), np.float64(-4758.947163888031), np.float64(-4896.10673439554), np.float64(-4831.142137520896), np.float64(-4619.294374166182), np.float64(-4576.068022475895), np.float64(-4864.598401593571), np.float64(-4839.808156028973), np.float64(-4819.123540075101), np.float64(-4874.726257723811), np.float64(-4783.384229121983), np.float64(-4520.921586022272), np.float64(-4813.4207350361785), np.float64(-4528.39253255428), np.float64(-5157.635364324947), np.float64(-4859.92539808799), np.float64(-4668.152058004163), np.float64(-4973.910493929323), np.float64(-4529.76217913763), np.float64(-4846.954762496416), np.float64(-5074.865583147164), np.float64(-5197.103602239486), np.float64(-4950.554314085879), np.float64(-4925.70354008262), np.float64(-4623.23861788387), np.float64(-5129.7782966766845), np.float64(-4035.6354470036026), np.float64(-4623.265179660634), np.float64(-4547.142079101531), np.float64(-4818.5489900598795), np.float64(-5423.454677327452), np.float64(-5243.879349968762), np.float64(-4970.794845094302), np.float64(-4634.646728739987), np.float64(-4656.487378400321), np.float64(-5029.6557427989155)]"
4,100,uneven,1.04,-4827.19,234.48,"[np.float64(-4753.455101212432), np.float64(-4953.421745656023), np.float64(-4515.684028866828), np.float64(-4921.630565233125), np.float64(-5145.571793018983), np.float64(-4932.334644234458), np.float64(-4632.255303447187), np.float64(-4877.92042077526), np.float64(-5074.250190655481), np.float64(-4881.576470465574), np.float64(-5110.135620589415), np.float64(-4793.046482560439), np.float64(-5093.957602197154), np.float64(-4745.221759912371), np.float64(-4575.895504145783), np.float64(-4794.456458516294), np.float64(-4892.141969230344), np.float64(-4593.387789658583), np.float64(-4581.985431438511), np.float64(-4604.512750325565), np.float64(-4920.156524925477), np.float64(-4873.529311203505), np.float64(-4846.1641268802905), np.float64(-4880.462283249556), np.float64(-4751.799274486658), np.float64(-4564.2179603493905), np.float64(-4716.835751286994), np.float64(-4553.637669079964), np.float64(-5177.479329395587), np.float64(-4859.92539808799), np.float64(-4693.5486375808905), np.float64(-4960.885107063451), np.float64(-4556.497953530236), np.float64(-4846.954762496416), np.float64(-5067.495041463603), np.float64(-5069.152044569501), np.float64(-4995.461703345724), np.float64(-4926.820734162142), np.float64(-4623.23861788387), np.float64(-4949.728757766193), np.float64(-4050.432275768812), np.float64(-4636.702920986352), np.float64(-4560.2572438987245), np.float64(-4849.709097872358), np.float64(-5376.299153952048), np.float64(-5290.643905580323), np.float64(-4966.03225976388), np.float64(-4624.512612315182), np.float64(-4621.391063195728), np.float64(-5076.441998792887)]"
4,100,uneven,1.06,-4834.17,240.68,"[np.float64(-4862.661968637087), np.float64(-5248.733900372597), np.float64(-4542.530903433057), np.float64(-4927.000825271826), np.float64(-5142.009959269725), np.float64(-4937.409849669672), np.float64(-4665.008891970297), np.float64(-4832.624920686915), np.float64(-5288.967124927114), np.float64(-4875.492908081614), np.float64(-5123.779963633726), np.float64(-4797.644811642018), np.float64(-5089.831453261206), np.float64(-4715.79538560217), np.float64(-4575.895504145783), np.float64(-4749.922843805046), np.float64(-4893.034994812098), np.float64(-4671.5382772616385), np.float64(-4617.041344314613), np.float64(-4604.512750325565), np.float64(-4886.494851685009), np.float64(-4873.529311203505), np.float64(-4880.23616559663), np.float64(-4876.622329000916), np.float64(-4762.195069925297), np.float64(-4564.2179603493905), np.float64(-4679.634280728026), np.float64(-4553.637669079964), np.float64(-5164.1490682459325), np.float64(-4865.031428612412), np.float64(-4609.894980364179), np.float64(-4944.9986280746425), np.float64(-4548.42944593667), np.float64(-4842.870632291701), np.float64(-5075.080467912686), np.float64(-5069.152044569501), np.float64(-4995.461703345724), np.float64(-4932.2344484032865), np.float64(-4623.23861788387), np.float64(-4979.370400704312), np.float64(-4118.228475020439), np.float64(-4636.702920986352), np.float64(-4548.01890255269), np.float64(-4703.089905870204), np.float64(-5376.299153952048), np.float64(-5195.229287742881), np.float64(-4966.03225976388), np.float64(-4624.512612315182), np.float64(-4575.8793453457465), np.float64(-5076.441998792887)]"
4,100,uneven,1.08,-4835.1,230.03,"[np.float64(-4769.603088071433), np.float64(-5028.140712738253), np.float64(-4547.863346015348), np.float64(-4932.7744582801315), np.float64(-5142.009959269725), np.float64(-4937.409849669672), np.float64(-4665.008891970297), np.float64(-4832.624920686915), np.float64(-5274.181378603751), np.float64(-4931.427357998814), np.float64(-5105.824210761446), np.float64(-4861.818084514559), np.float64(-5087.234851934424), np.float64(-4748.775467298651), np.float64(-4587.149150914256), np.float64(-4730.688364858353), np.float64(-4865.138117708855), np.float64(-4696.459188506831), np.float64(-4613.310366268239), np.float64(-4628.851513555805), np.float64(-4886.494851685009), np.float64(-4924.60871721366), np.float64(-4888.711671185388), np.float64(-4881.489200026454), np.float64(-4773.685053138684), np.float64(-4564.2179603493905), np.float64(-4860.170015200194), np.float64(-4553.637669079964), np.float64(-5164.1490682459325), np.float64(-4780.554411735364), np.float64(-4609.894980364179), np.float64(-4974.279067158084), np.float64(-4548.42944593667), np.float64(-4842.870632291701), np.float64(-5080.734632871577), np.float64(-5069.152044569501), np.float64(-5018.1540134608085), np.float64(-4932.2344484032865), np.float64(-4623.23861788387), np.float64(-4975.404192842365), np.float64(-4144.147109667952), np.float64(-4632.16893590013), np.float64(-4569.930969722529), np.float64(-4703.089905870204), np.float64(-5388.04191871779), np.float64(-5077.171869560521), np.float64(-4966.03225976388), np.float64(-4575.762977827967), np.float64(-4626.1755694162985), np.float64(-5134.303281600887)]"
4,100,uneven,1.1,-4836.37,237.13,"[np.float64(-4769.603088071433), np.float64(-5159.2092802794905), np.float64(-4597.918152107362), np.float64(-4936.087283837536), np.float64(-5135.909457829269), np.float64(-4979.327117727325), np.float64(-4672.594084462517), np.float64(-4832.624920686915), np.float64(-5146.252311320653), np.float64(-4966.28987706617), np.float64(-5162.5226844440485), np.float64(-4854.1584090089045), np.float64(-5084.43324759102), np.float64(-4745.58696653679), np.float64(-4590.868200186297), np.float64(-4743.268845069116), np.float64(-4845.518009658094), np.float64(-4704.786803849775), np.float64(-4553.033202588913), np.float64(-4628.851513555805), np.float64(-4886.494851685009), np.float64(-4944.981786605468), np.float64(-4614.486740938962), np.float64(-4908.449554113085), np.float64(-4773.685053138684), np.float64(-4628.953632710407), np.float64(-4859.337718333549), np.float64(-4560.92336765607), np.float64(-5164.1490682459325), np.float64(-4792.145844082861), np.float64(-4815.244315828068), np.float64(-4974.279067158084), np.float64(-4336.246006201751), np.float64(-4842.870632291701), np.float64(-5064.821291569128), np.float64(-5069.152044569501), np.float64(-5070.432498899073), np.float64(-4964.0618385567905), np.float64(-4618.19947858807), np.float64(-4975.404192842365), np.float64(-4141.323162832816), np.float64(-4687.132045092209), np.float64(-4569.930969722529), np.float64(-4703.089905870204), np.float64(-5388.04191871779), np.float64(-5077.171869560521), np.float64(-4966.03225976388), np.float64(-4575.762977827967), np.float64(-4602.716632614168), np.float64(-5134.303281600887)]"
